id,name,email,phoneNumber,province,city,address1,address2,postalCode,lat,lng,facebookGroupId,createdBy,creationDate,lastModifiedBy,lastModifiedDate,deleted,deletedBy,deleteDate,isRFP,isAffiliated,inLocator,website,operatingHours,contactName,contactTitle,contactEmail,contactPhoneNumber,numStaff,numVolunteers,numServedInPreviousYear,totalPoundsDistributedAnnually,description,instructions,facebookUrl,twitterUrl,instagramUrl,logoUrl,visualReferenceUrl,contacts,crmId,isActive,crmLastModifiedDate
5036ded7-6d0b-4ede-b9df-689cd50d4e20,St. Clements St. Vincent dePaul,,,Nova Scotia,Dartmouth,16 Gaston Rd,,B2Y 3W1,44.6664956,-63.5436347,987805432130126,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:42.317666,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:26.164318,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],3810cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:26.164318
5068d165-e329-49c9-8ab2-e5b3b08a044c,East Dartmouth Christian Food Bank Association,,,Nova Scotia,Darmouth,54 Woodlawn Rd,,B2W 2S1,44.6787516,-63.5265879,1598811563836237,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:26.92515,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],ac0ccb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:03.578039
56d80dc8-e010-4f26-aa46-590bc2145ff5,Feeding Others of Dartmouth/Margaret's House,,,Nova Scotia,Dartmouth,43 Wentworth St,,B2Y 3V2,44.6672169,-63.5678928,359739229423490,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:23.461697,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:58:07.435805,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],d80ccb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:07.435805
58b4f37b-f21a-4df5-85e0-25532bcde8ce,Beacon House Interfaith Society,,,Nova Scotia,Lower Sackville,470 Cobequid Road,,B4C 4E8,44.7651375,-63.6497428,596456928444538,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:08.049942,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],be0bcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:57:44.636184
5c0616d2-401b-4700-9eb2-4a453e145619,St. Paul's Family Resource Institute,,,Nova Scotia,Halifax,173 Old Sambro Road,,B3R 2H6,44.6103731,-63.6249876,392930195735522,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:43.463035,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],6010cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:26.710471
5d34bf0e-9b42-4e18-b90d-ac79a037a279,Lockview High School Food Bank,,,Nova Scotia,Fall River,148 Lockview Rd,,B2T 1J1,44.8234569,-63.6195633,5118719684884684,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:42.784173,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:58:36.183361,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],080ecb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:36.183362
60ce27f4-1c36-4e67-8a30-427456fede70,Salvation Army Family Services (Halifax),,,Nova Scotia,Halifax,2038 Gottingen Street,,B3K 3A9,44.6509673,-63.5820767,1241617629913443,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:20:17.416284,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],c60fcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:23.327734
61793c91-0d59-4c12-a172-a767f5123ebc,Bridgewater Junior High School Food For Thought Breakfast Program,,,Nova Scotia,Bridgewater,100 York St.,,B4V 1R3,44.3770995,-64.5228324,550207239783505,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:11.700566,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:57:46.539158,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],ec0bcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:57:46.539159
64ebe709-71c3-4cee-920b-ee2bd8abe94d,Mi'kmaw Native Friendship Society,pam@mymnfc.com,(902) 420-1576,Nova Scotia,Halifax,2021 Brunswick Street,Suite # 209,B3K 2Y5,44.6517168,-63.5785854,1352348228567632,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:19:46.118465,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T18:17:26.431483,False,,,False,False,True,,,Mi'kmaw Native Friendship Society,,pam@mymnfc.com,(902) 420-1576,,,,,,,,,,,,"[{'id': 'ba4b9b08-0b13-42a4-99f8-bb0e8c7ce1a3', 'branchId': '64ebe709-71c3-4cee-920b-ee2bd8abe94d', 'name': 'Public Contact', 'emailAddress': 'pam@mymnfc.com', 'phoneNumber': '(902) 420-1576', 'contactName': ""Mi'kmaw Native Friendship Society"", 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",500ecb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T18:17:26.431483
6627f26e-0a35-4ccf-b915-4c8801b44e0e,St. Margaret's Bay Food Bank,smbfoodbank@gmail.com,,Nova Scotia,Upper Tantallon,13495 Peggy's Cove Rd,,B3Z 2J4,44.6858524,-63.8852666,846927212923613,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2021-06-30T15:24:24.381762,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,True,True,True,,,,,,,,,,,,,,,,,,[],4c10cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:25.878988
66f84319-7a6e-420e-bb4c-85b8261179c3,Shelter Nova Scotia  - Sir Sandford Fleming House,,,Nova Scotia,Halifax,2549 Brunswick Street,,B3K 2Z5,44.6578921,-63.5885327,551223906718446,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:24.362113,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:29.265715,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],f40fcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:29.265715
67d2a263-d26f-46bb-825f-1e5c417257a2,Shelter Nova Scotia - Metro Turning Point,,,Nova Scotia,Halifax,2170 Barrington Street,,B3K 2W4,44.6533162,-63.5811244,1032608463992496,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:44.007665,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:24.601165,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],f60fcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:24.601165
720a4597-431f-4663-8e81-76eb48f1d016,St. George's YouthNet,director@stgeorgesyouthnet.ca,(416) 528-8282,Nova Scotia,Halifax,2221 Maitland St,,B3K 2Z3,44.6531744,-63.5834931,1587651231621958,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:42.973037,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T21:10:12.906603,False,,,False,False,True,,,St. George's YouthNet,,director@stgeorgesyouthnet.ca,(416) 528-8282,,,,,,,,,,,,"[{'id': 'c32af2e0-650f-411c-945b-2f585e0c1780', 'branchId': '720a4597-431f-4663-8e81-76eb48f1d016', 'name': 'Public Contact', 'emailAddress': 'director@stgeorgesyouthnet.ca', 'phoneNumber': '(416) 528-8282', 'contactName': ""St. George's YouthNet"", 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",4210cb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T21:10:12.906603
746ff0e0-ac5d-4969-8768-bffc0bb9a316,Salvation Army Community & Family Services (New Glasgow),,,Nova Scotia,New Glasgow,134 James Street,,B2H 5E3,45.58748,-62.6430318,790934621868803,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:20:17.350148,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:23.052168,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],c00fcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:23.052168
787f7726-28a6-4aa9-82a3-db109d821fd2,Brunswick Street Mission Food Bank,,,Nova Scotia,Halifax,2107 Brunswick Street,,B3K 2Y4,44.6529346,-63.5812263,381526727206047,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:16.619814,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],fa0bcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:57:48.601373
7cda0552-5eb3-4c17-b177-0c5902404019,HALIFAX WEST ECUMENICAL FOOD BANK,harold.smith39@icloud.com,(902) 445-3469,Nova Scotia,Halifax,50 Gesner St.,C/O Salvation Army,B3M 3H2,44.6509328,-63.6489095,361992859030979,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:31.179587,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T16:57:59.799683,False,,,False,False,True,,,Halifax West Ecumenical Food Bank,,harold.smith39@icloud.com,(902) 445-3469,,,,,,,,,,,,"[{'id': '6fd90574-b5ba-4fcf-8111-361c490643f7', 'branchId': '7cda0552-5eb3-4c17-b177-0c5902404019', 'name': 'Public Contact', 'emailAddress': 'harold.smith39@icloud.com', 'phoneNumber': '(902) 445-3469', 'contactName': 'Halifax West Ecumenical Food Bank', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",4e0dcb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T16:57:59.799683
7d4e5c7c-849a-4453-9d43-cce38e29eddd,HRCE- BFEC,vwhite@hrce.ca,902-832-8428,Nova Scotia,Dartmouth,136 Pinecrest Drive,,B3A 2J9,44.683346,-63.5882249,1217475259001127,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:36.401905,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T22:12:16.799655,False,,,False,False,True,,,BFEC - Forsyth Education Centre,,vwhite@hrce.ca,902-832-8428,,,,,,,,,,,,"[{'id': 'c6353072-6ea3-40d1-b7a5-e3230a6536de', 'branchId': '7d4e5c7c-849a-4453-9d43-cce38e29eddd', 'name': 'Public Contact', 'emailAddress': 'vwhite@hrce.ca', 'phoneNumber': '902-832-8428', 'contactName': 'BFEC - Forsyth Education Centre', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",8c0dcb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T22:12:16.799655
8155d852-2346-425c-b5de-33c81cec1021,St. Mark's Food Bank,,,Nova Scotia,Halifax,5522 Russell St,,B3K 1X2,44.6611013,-63.597491,749259369722624,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:43.006033,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],5210cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:26.635479
87376df7-c818-4c40-a8a7-a82365fe9268,Westend Community Food Bank,,,Nova Scotia,Halifax,3495 Mcalpine Avenue,,B3L 3X9,44.6577949,-63.6214454,1814675008738809,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:50.902897,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-13T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],4c11cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:33.278119
8d9835bf-4b62-4851-ad6e-da8163e2cbd2,Windsor & District Food Bank,matthew25windsor@gmail.com,,Nova Scotia,Windsor,90 Sanford Drive,,B0N 2T0,44.9913644,-64.1045927,302716791379615,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2021-10-20T14:41:23.628675,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,True,True,True,,,,,,,,,,,,,,,,,,[],6011cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:33.926138
94db1422-6c2f-4156-908a-43370b4fe1ed,Connections Halifax,,,Nova Scotia,Halifax,1221 Barrington St,,B3J 1Y2,44.640421,-63.5703158,346771084098832,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:22.958967,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:58:00.604065,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],820ccb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:00.604065
9a4ef5be-19d2-4b31-a790-0363a8d5e4a5,Saint James Dartmouth Food Bank,,,Nova Scotia,Dartmouth,181 Portland Street,,B2Y 1J5,44.6680026,-63.5634121,478965924017829,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:19:58.070502,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],5a0fcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:00:17.336657
9c60438b-34ab-44a1-8c85-09caa65e76ef,FEED Nova Scotia,kcasey@feednovascotia.ca,,Nova Scotia,Dartmouth,67 Wright Ave,,B3B 1H2,44.7036847,-63.5995826,125496022878984,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2021-04-01T13:04:48.666586,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-13T00:00:00,False,,,True,True,True,,,,,,,,,,,,,,,,,,[],d20ccb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:07.498055
a0598662-8765-4551-949e-cb1894272479,Sipeknekatik Food Bank (formerly Indian Brook Food Bank),Sipeknekatikfoodbank@sipeknekatik.ca,(902) 758-4595,Nova Scotia,Indian Brook,185 Sesame St,Indian Brook Community Centre,B0N 1W0,45.0960922,-63.4905929,1158485171585818,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:37.635974,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T20:53:48.051807,False,,,False,False,True,,,Sipeknekatik Food Bank (formerly Indian Brook Food Bank),,Sipeknekatikfoodbank@sipeknekatik.ca,(902) 758-4595,,,,,,,,,,,,"[{'id': '3d1f9df8-9a3c-4a21-b445-01e11bdb3260', 'branchId': 'a0598662-8765-4551-949e-cb1894272479', 'name': 'Public Contact', 'emailAddress': 'Sipeknekatikfoodbank@sipeknekatik.ca', 'phoneNumber': '(902) 758-4595', 'contactName': 'Sipeknekatik Food Bank (formerly Indian Brook Food Bank)', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",980dcb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T20:53:48.051807
a1e80c56-3920-4f1c-9d21-fdb1f0d340a2,Mount Saint Vincent University Student Food Bank,,,Nova Scotia,Halifax,166 Bedford Highway,,B3M 2J6,44.6720401,-63.6450076,1169740143792849,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:19:53.454018,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:58:47.001745,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],800ecb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:47.001745
a75b4133-9af0-40d7-ae69-9b977a663f28,Stepping Stone Association,,,Nova Scotia,Dartmouth,9 Ferguson Road,,B3A 4J8,44.6809186,-63.5968256,3257759957786656,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:44.31232,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:27.307268,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],7610cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:27.307269
a97fa035-376e-4016-a563-74586f67959e,Canning Area Food Bank,canningfoodbank@gmail.com,(902) 582-7860,NS,Canning,1000 Seminary Ave,,B0P 1H0,45.1591874,-64.4192726,4022589764506917,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2021-07-12T20:32:00.34818,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2024-01-12T01:56:48.553065,False,,,True,True,True,,,Canning Area Food Bank,TREASURER,canningfoodbank@gmail.com,(902) 582-7860,,18.0,3006.0,146100.0,,,,,,,,"[{'id': 'ba17f1f4-0e07-43f4-a976-5c570f9b4767', 'branchId': 'a97fa035-376e-4016-a563-74586f67959e', 'name': 'Public Contact', 'emailAddress': 'canningfoodbank@gmail.com', 'phoneNumber': '(902) 582-7860', 'contactName': 'Canning Area Food Bank', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",140ccb43-6bba-ec11-9840-000d3af44164,True,2024-01-05T14:34:29.367687
ab3fea66-bdf4-467f-a9b1-8798d5a8910a,Prince Andrew High,,,Nova Scotia,Dartmouth,31 Woodlawn Rd,,B2W 2R7,44.6818949,-63.5262774,286550300323951,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:20:11.247249,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:59:07.616769,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],100fcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:59:07.616769
b0875481-b731-4be3-8612-5e09f3397aa2,Phoenix Youth Program (Phoenix Centre),phoenix@phoenixyouth.ca,(902) 420-0676,Nova Scotia,Halifax,6035 Coburg Road,,B3H 1Y8,44.6401101,-63.5877762,901583880641252,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:20:06.109892,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T18:57:14.4081,False,,,False,False,True,,,Phoenix Youth Programs (Phoenix Centre for Youth) - Coburg Road,,phoenix@phoenixyouth.ca,(902) 420-0676,,,,,,,,,,,,"[{'id': '832145b9-bf02-4b12-bca9-bb39d2675c21', 'branchId': 'b0875481-b731-4be3-8612-5e09f3397aa2', 'name': 'Public Contact', 'emailAddress': 'phoenix@phoenixyouth.ca', 'phoneNumber': '(902) 420-0676', 'contactName': 'Phoenix Youth Programs (Phoenix Centre for Youth) - Coburg Road', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",ee0ecb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T18:57:14.408101
b23ebea8-f95a-44dc-b921-81de8437cc4c,Hants North Community Food Bank,kimaburns@hotmail.com,(902)471-4277,Nova Scotia,Lattie's Brook,7070 Highway 236,,B0N 2L0,45.2359505,-63.5748312,1168633580632092,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:20.146295,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T17:00:32.389962,False,,,False,False,True,,,Hants North Community Food Bank,,kimaburns@hotmail.com,(902)471-4277,,,,,,,,,,,,"[{'id': '39bb94ea-23f2-44e2-a07b-d10b5bf509ad', 'branchId': 'b23ebea8-f95a-44dc-b921-81de8437cc4c', 'name': 'Public Contact', 'emailAddress': 'kimaburns@hotmail.com', 'phoneNumber': '(902)471-4277', 'contactName': 'Hants North Community Food Bank', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",540dcb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T17:00:32.389962
b4ad5472-dd5c-4db5-b6e1-d624010dfcc1,Mainline Distribution and Disposal Program,jo.parker@mymainline.ca,(902) 423-9991,Nova Scotia,Halifax,5367 Cogswell Street,,NS B3J 3X5,44.6514483,-63.5784023,342258057752993,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:47.050364,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T17:48:03.726733,False,,,False,False,True,,,Mainline Needle Exchange,,jo.parker@mymainline.ca,(902) 423-9991,,,,,,,,,,,,"[{'id': 'bb06c2fe-4c98-4ad1-8bb6-3ff56a7bb2ff', 'branchId': 'b4ad5472-dd5c-4db5-b6e1-d624010dfcc1', 'name': 'Public Contact', 'emailAddress': 'jo.parker@mymainline.ca', 'phoneNumber': '(902) 423-9991', 'contactName': 'Mainline Needle Exchange', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",200ecb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T17:48:03.726733
b51a0319-f0cb-47ff-ae86-5e0a54be78fe,Fundy Interchurch Food Bank,fundy.foodbank.2020@gmail.com,,Nova Scotia,Kentville,50 Belcher St,,B4N 4H8,45.0803779,-64.4922725,297212195580797,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2021-10-20T15:11:22.763616,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:58:16.976651,False,,,True,True,True,,,,,,,,,,,,,,,,,,[],0c0dcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:16.976651
b7d45250-cc8f-4bf9-815a-f591778744b4,Caring & Sharing/ Angel Tree Food Bank,,,Nova Scotia,Enfield,50 Old Enfield Rd,Unit 2,B2T 1C9,44.9465,-63.53858,516103353526441,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:13.131561,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T17:57:52.608725,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],160ccb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:57:52.608726
b8dbe130-f527-4363-a298-c23dc06812e6,Alice House,,,Nova Scotia,Dartmouth,84 Ochterloney Street,,B2Y 3Y5,44.6675668,-63.5671372,1334611370383893,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:02.737843,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],800bcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:57:37.875353
bbcc2f0f-c03c-46d8-aef4-6e46055ce3b8,Harvest House Community Outreach,dbeldridge@live.com,(902) 790-4560,Nova Scotia,Windsor,101 Stannus St,,B0N 2T0,44.9941068,-64.1378437,5340733522615796,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:21.491915,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2024-01-12T17:04:58.410024,False,,,False,False,True,,,Harvest House Community Outreach,,dbeldridge@live.com,(902) 790-4560,,,,,,,,,,,,"[{'id': '2dfac94e-c5b0-4d09-8c74-2884e184f5f5', 'branchId': 'bbcc2f0f-c03c-46d8-aef4-6e46055ce3b8', 'name': 'Public Contact', 'emailAddress': 'dbeldridge@live.com', 'phoneNumber': '(902) 790-4560', 'contactName': 'Harvest House Community Outreach', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",580dcb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T17:04:58.410024
bc89339c-2086-4168-bf75-8fe04714459a,North Dartmouth Outreach Resource Centre,,,Nova Scotia,Dartmouth,44 Hester Streer,,B3A 1K2,44.6727635,-63.5860841,704189967594112,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:20:01.077625,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],a80ecb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:51.915209
c047fe48-4e77-4f1c-9d60-7e0a104d90b0,Pictou County East Food Bank,pceastfb@outlook.com,(902) 771-0619,NS,New Glasgow,410 Granville Street,,B2H 4Z2,45.57869820000001,-62.63792399999999,263934814797605,,2020-03-06T18:27:10.451433,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2024-05-22T15:27:00.100454,False,,,True,True,True,,,Pictou County (East) Food Bank,,pceastfb@outlook.com,(902) 771-0619,,,,,,,,,,,,"[{'id': 'fa715638-0b67-4871-99a1-c03aed84ef21', 'branchId': 'c047fe48-4e77-4f1c-9d60-7e0a104d90b0', 'name': 'Public Contact', 'emailAddress': 'pceastfb@outlook.com', 'phoneNumber': '(902) 771-0619', 'contactName': 'Pictou County (East) Food Bank', 'contactTitle': '', 'contactId': None, 'isDeleted': False, 'contactOrder': 0}]",f40ecb43-6bba-ec11-9840-000d3af44164,True,2024-01-12T19:07:39.092704
c1b36d72-bf6b-4191-8d0b-0a5107cb2b37,Lighthouse Food Bank Society,lighthousechester@hotmail.com,(902) 275-5304,NS,Chester,101 Valley Rd,,B0J 1J0,44.5459702,-64.2428826,682188186326522,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:41.921997,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2024-04-12T23:56:35.578845,False,,,True,True,True,,,,,,,,,,,,,,,,,,[],fa0dcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:34.150987
c360ef9b-18da-4ea7-a49a-99103dd9acc0,Parrsboro and Area Food Bank,,,Nova Scotia,Parrsboro,23 Church St,,B0M 1S0,45.4046615,-64.3255687,721005815740598,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:19:46.535116,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],d80ecb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:58.802352
c3c08d9b-acfb-487a-8d9f-2cf8fd2be767,Gateway Community Church,,,Nova Scotia,Lower Sackville,10 Beaver Bank Road,,B4E 1G3,44.777835,-63.6954151,1380025629108578,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:18:29.958248,f0bf0107-22af-4c64-afa0-0d44a761ecc1,2023-12-11T00:00:00,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],140dcb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T17:58:16.814536
c51154e3-6382-4ead-b737-20694411ec65,The Salvation Army Center of Hope,,,Nova Scotia,Halifax,2044 Gottingen Street,,B3K 3A9,44.6509791,-63.5822705,532041548433004,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-04-12T14:22:45.977767,4f50a487-2b75-4ddc-a709-e28d3ca8144a,2022-05-30T18:01:30.194548,False,,,False,False,True,,,,,,,,,,,,,,,,,,[],c810cb43-6bba-ec11-9840-000d3af44164,True,2022-05-30T18:01:30.194548
